2103.85,1563,1829.5,2060.5,2329.5,3000,5.9077,95,-13.8,100
271.45,198,232.5,265,306,355,1.241,100,-14.7,100
627.95,523,552.5,615,683.5,868,1.7775,100,-14.3,100
629.4,512,566,622,696,828,1.75075,100,-14.2,100
2029.5,1445,1726,1834,2060,3000,5.67115,80,-12,80
254.95,205,228.5,245.5,279.5,346,1.13825,100,-15.1,100
582.85,68,529.5,564,677.5,855,1.6541,95,-14.1,95
572.45,24,475.5,599.5,653.5,868,1.6135,95,-14.2,95
