0,0,1,25,0.83256,46.32,4,7,10,15,1000,0.00268,98,-15.6,100
0,0,1,25,0.83256,8.16,4,6,6,9,24,0.00196,100,-17.2,100
0,0,1,25,0.83256,10.28,4,6,7,10,33,0.001,100,-16.5,100
0,0,1,25,0.83256,11.36,4,6,8,12,38,0.00056,100,-16.8,100
0,0,1,25,0.83256,8.34,4,6,7,9,41,0.00052,100,-16.2,100
0,0,1,25,0.83256,5.66,4,4,5,6,12,0.0012,100,-17.1,100
0,0,1,25,0.83256,6.04,4,5,6,7,13,0.0006,100,-17.1,100
0,0,1,25,0.83256,6.82,4,5,6,8,14,0.0002,100,-17.4,100
0,0,1,25,0.83256,46.2,4,6,9.5,14,1000,0.00344,98,-15.5,100
0,0,1,25,0.83256,6.52,3,4,6,7,15,0.00116,92,NaN,92
0,0,1,25,0.83256,7.6,3,5,6,7,26,0.00094,100,-17.2,100
0,0,1,25,0.83256,8.82,3,5,6,9,36,0.00062,100,-16.5,100
0,0,1,25,0.83256,7.8,3,5,6,8,40,0.00068,100,-16.2,100
0,0,1,25,0.83256,5,3,4,4,5,10,0.00082,96,NaN,96
0,0,1,25,0.83256,5.9,3,4,5,6,21,0.00062,100,-16.6,100
0,0,1,25,0.83256,6.76,3,5,5,7,18,0.00038,100,-16.3,100
0,0,1,25,0.83256,46.32,44,44,44,45,97,0.0021,100,-15.5,100
0,0,1,25,0.83256,10.04,9,9,9,9,58,0.00106,100,-17.6,100
0,0,1,25,0.83256,10.04,9,9,9,9,58,0.00106,100,-17.6,100
0,0,1,25,0.83256,19.82,14,18,18,18,118,0.00108,100,-17.4,100
0,0,1,25,0.83256,46.26,44,44,44,45,97,0.0021,100,-15.5,100
0,0,1,25,0.83256,6.76,5,5,6.5,8,11,0.00082,2,NaN,0
0,0,1,25,0.83256,9.06,9,9,9,9,10,0.001,100,-17.6,100
0,0,1,25,0.83256,19.82,14,18,18,18,118,0.00108,100,-17.4,100
0,0,1,250,0.3139,245.7,17,50,97.5,233,1000,0.02254,88,-12.8,90
0,0,1,250,0.3139,13.04,7,10,12,14,27,0.00266,96,NaN,96
0,0,1,250,0.3139,41.64,10,19,26.5,38,498,0.00552,100,-14.5,100
0,0,1,250,0.3139,40.54,12,21,27.5,42,185,0.00362,100,-14.5,100
0,0,1,250,0.3139,14.86,6,10,12,17,46,0.00168,100,-14.8,100
0,0,1,250,0.3139,8.1,5,6,9,9,12,0.00166,100,-16.2,100
0,0,1,250,0.3139,9.06,5,7,8.5,10,20,0.0013,100,-15.6,100
0,0,1,250,0.3139,9.8,5,8,10,11,17,0.001,100,-16,100
0,0,1,250,0.3139,250.04,16,51,110.5,242,1000,0.0295,88,-12.8,90
0,0,1,250,0.3139,12.12,5,10,12,13,24,0.00282,64,NaN,64
0,0,1,250,0.3139,16.88,8,12,15,18,45,0.0024,100,-15.4,100
0,0,1,250,0.3139,20.5,9,14,17.5,25,52,0.00234,100,-15.2,100
0,0,1,250,0.3139,15.18,7,10,12,16,49,0.00206,100,-14.7,100
0,0,1,250,0.3139,7.32,5,6,7,9,13,0.00158,90,NaN,90
0,0,1,250,0.3139,10.88,6,7,9.5,13,25,0.00166,100,-15.2,100
0,0,1,250,0.3139,12.54,6,9,10.5,17,26,0.00158,100,-15,100
0,0,1,250,0.3139,56.46,45,46,48,54,250,0.00246,100,-14.4,100
0,0,1,250,0.3139,29.34,9,9,9,10,1000,0.00214,98,-15.6,98
0,0,1,250,0.3139,29.34,9,9,9,10,1000,0.00214,98,-15.6,98
0,0,1,250,0.3139,37.52,14,18,18,19,1000,0.00174,98,-15.3,98
0,0,1,250,0.3139,53.72,45,46,48,54,113,0.00236,100,-14.4,100
0,0,1,250,0.3139,7.04,5,5,7,8,14,0.0009,2,NaN,0
0,0,1,250,0.3139,9.54,9,9,9,10,21,0.00102,100,-15.9,100
0,0,1,250,0.3139,37.52,14,18,18,19,1000,0.00174,98,-15.3,98
